x1,x2,y
1.0,1.0,0.0
1.0225563909774436,1.0225563909774436,0.07979359874788136
1.045112781954887,1.045112781954887,0.1626599126181988
1.0676691729323309,1.0676691729323309,0.24836600687068103
1.0902255639097744,1.0902255639097744,0.33669776672975116
1.112781954887218,1.112781954887218,0.4274580995683134
1.1353383458646618,1.1353383458646618,0.5204653378589834
1.1578947368421053,1.1578947368421053,0.6155518172075953
1.1804511278195489,1.1804511278195489,0.7125626074808344
1.2030075187969924,1.2030075187969924,0.8113543781470179
1.225563909774436,1.225563909774436,0.9117943815694965
1.2481203007518797,1.2481203007518797,1.01375954020929
1.2706766917293233,1.2706766917293233,1.1171356255754652
1.2932330827067668,1.2932330827067668,1.2218165183639358
1.3157894736842106,1.3157894736842106,1.3277035405933588
1.3383458646616542,1.3383458646616542,1.4347048517181769
1.3609022556390977,1.3609022556390977,1.5427349017045833
1.3834586466165413,1.3834586466165413,1.651713934920899
1.4060150375939848,1.4060150375939848,1.7615675394410322
1.4285714285714286,1.4285714285714286,1.8722262370060339
1.4511278195488722,1.4511278195488722,1.9836251094492596
1.4736842105263157,1.4736842105263157,2.0957034578778133
1.4962406015037595,1.4962406015037595,2.2084044913272476
1.518796992481203,1.518796992481203,2.3216750419769125
1.5413533834586466,1.5413533834586466,2.435465304337346
1.5639097744360901,1.5639097744360901,2.5497285961050506
1.5864661654135337,1.5864661654135337,2.664421138629385
1.6090225563909775,1.6090225563909775,2.779501855155725
1.631578947368421,1.631578947368421,2.894932185202401
1.6541353383458646,1.6541353383458646,3.010675913599734
1.6766917293233083,1.6766917293233083,3.1266990128705077
1.699248120300752,1.699248120300752,3.2429694977650327
1.7218045112781954,1.7218045112781954,3.3594572908827827
1.744360902255639,1.744360902255639,3.476134098418066
1.7669172932330826,1.7669172932330826,3.5929732951612467
1.7894736842105263,1.7894736842105263,3.709949817970759
1.8120300751879699,1.8120300751879699,3.8270400670059983
1.8345864661654134,1.8345864661654134,3.944221814078068
1.8571428571428572,1.8571428571428572,4.06147411753519
1.8796992481203008,1.8796992481203008,4.178777243153371
1.9022556390977443,1.9022556390977443,4.296112590551044
1.9248120300751879,1.9248120300751879,4.413462624689765
1.9473684210526314,1.9473684210526314,4.530810812062048
1.9699248120300752,1.9699248120300752,4.648141561202559
1.9924812030075187,1.9924812030075187,4.7654401671905715
2.015037593984962,2.015037593984962,4.882692759840268
2.037593984962406,2.037593984962406,4.999886255301318
2.0601503759398496,2.0601503759398496,5.117008310815625
2.082706766917293,2.082706766917293,5.234047282397427
2.1052631578947367,2.1052631578947367,5.350992185223082
2.1278195488721803,2.1278195488721803,5.467832656534528
2.1503759398496243,2.1503759398496243,5.584558920876193
2.1729323308270674,2.1729323308270674,5.701161757499675
2.1954887218045114,2.1954887218045114,5.817632469783699
2.218045112781955,2.218045112781955,5.933962856528792
2.2406015037593985,2.2406015037593985,6.050145184997271
2.263157894736842,2.263157894736842,6.166172165578935
2.2857142857142856,2.2857142857142856,6.2820369279722
2.308270676691729,2.308270676691729,6.397732998778683
2.3308270676691727,2.3308270676691727,6.513254280416986
2.3533834586466167,2.3533834586466167,6.628595031268406
2.37593984962406,2.37593984962406,6.743749846973798
2.398496240601504,2.398496240601504,6.858713642806747
2.4210526315789473,2.4210526315789473,6.973481637053558
2.443609022556391,2.443609022556391,7.088049335335734
2.4661654135338344,2.4661654135338344,7.202412515815034
2.488721804511278,2.488721804511278,7.316567215225627
2.511278195488722,2.511278195488722,7.4305097156815885
2.533834586466165,2.533834586466165,7.544236532211726
2.556390977443609,2.556390977443609,7.657744400976991
2.5789473684210527,2.5789473684210527,7.771030268128754
2.601503759398496,2.601503759398496,7.884091279269187
2.6240601503759398,2.6240601503759398,7.996924769477468
2.6466165413533833,2.6466165413533833,8.10952825386805
2.669172932330827,2.669172932330827,8.221899418649476
2.6917293233082704,2.6917293233082704,8.334036112654246
2.7142857142857144,2.7142857142857144,8.445936339312222
2.7368421052631575,2.7368421052631575,8.55759824904184
2.7593984962406015,2.7593984962406015,8.66902013203505
2.781954887218045,2.781954887218045,8.78020041141343
2.8045112781954886,2.8045112781954886,8.891137636734397
2.827067669172932,2.827067669172932,9.001830477827745
2.8496240601503757,2.8496240601503757,9.11227771894393
2.8721804511278197,2.8721804511278197,9.222478253196828
2.894736842105263,2.894736842105263,9.332431077284536
2.917293233082707,2.917293233082707,9.442135286473059
2.9398496240601504,2.9398496240601504,9.551590069828341
2.962406015037594,2.962406015037594,9.660794705683342
2.9849624060150375,2.9849624060150375,9.769748557327294
3.007518796992481,3.007518796992481,9.87845106890533
3.0300751879699246,3.0300751879699246,9.986901761517219
3.052631578947368,3.052631578947368,10.095100229504649
3.075187969924812,3.075187969924812,10.20304613691712
3.0977443609022557,3.0977443609022557,10.310739214147116
3.1203007518796992,3.1203007518796992,10.418179254725693
3.142857142857143,3.142857142857143,10.52536611227022
3.1654135338345863,3.1654135338345863,10.632299697576373
3.18796992481203,3.18796992481203,10.73897997584708
3.2105263157894735,3.2105263157894735,10.845406964051339
3.233082706766917,3.233082706766917,10.951580728406434
3.2556390977443606,3.2556390977443606,11.057501381977227
3.2781954887218046,3.2781954887218046,11.163169082386755
3.300751879699248,3.300751879699248,11.268584029632501
3.3233082706766917,3.3233082706766917,11.373746464003162
3.345864661654135,3.345864661654135,11.4786566640909
